species,age_group,temperature,ph,oxygen,stocking_density,water_source,recent_deaths,death_rate,loss_of_appetite,lethargy,erratic_swimming,isolation,surface_swimming,gasping_for_air,skin_lesions,ulcers,fin_rot,scale_loss,body_swelling,discoloration,eye_cloudiness,excess_mucus,gill_discoloration,rapid_gill_movement,white_spots,fungal_growth,bloody_patches,disease
catfish,adult,24.399855516168625,8.145556511352611,3.0516753703265556,15,pond,1,6,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,bacterial_infection
catfish,adult,26.505653179499664,8.089138166581055,6.223293540548104,7,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,23.139538348118066,7.617893928604082,3.9060771925304545,7,cage,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,juvenile,23.895514016304176,7.985753358268468,7.91090178829612,45,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,25.064212651538064,7.286337693626617,6.340406426729932,33,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
trout,juvenile,25.68866212381711,7.055106632115657,5.782931218273252,10,pond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,30.994109457916117,5.79125529950766,7.642318899817495,46,tank,1,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,adult,31.570932797318704,8.499225256860393,6.829565641792936,28,cage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,28.015002853439583,7.673031285107447,7.7537660841176965,37,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,29.458309926823265,7.036913284672461,6.715393828057173,33,pond,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,27.460264673186575,6.8366981939231,5.804993459909669,39,tank,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,juvenile,26.393990856607267,7.755255601355758,6.580263159931675,20,cage,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
trout,juvenile,26.80908892405754,8.293579273768644,4.992657977087949,12,pond,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,adult,23.441010815316517,9.169504253584769,3.331449475405332,44,tank,1,10,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,low_oxygen_stress
trout,juvenile,26.561168167425834,5.922203983839687,3.3393075059423456,16,pond,1,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,parasite_infection
tilapia,juvenile,32.076995246502996,7.968849419204286,4.25813484826271,8,tank,1,14,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,bacterial_infection
trout,adult,30.153003524710897,8.121159654901135,2.2953705903033974,29,cage,1,16,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
catfish,juvenile,22.96438875701768,9.472042384331205,3.1584806912636196,32,tank,1,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,28.64396054484822,7.976097973394229,7.175583852017983,45,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,26.061353451793128,6.967135142553066,6.504572150225798,29,pond,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,healthy
trout,fingerling,26.330520997527543,7.349744890310334,6.2834389210427295,24,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,24.056007788503692,9.474472678486109,7.558431911815657,24,tank,0,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,poor_water_quality
trout,juvenile,26.68667196948083,7.546463741722948,3.3767613762764377,7,pond,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,parasite_infection
nile_perch,juvenile,29.223942647151112,8.998544107835599,6.325276734141008,44,cage,0,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,26.43885361101767,8.119488320425413,2.406421461195076,25,tank,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,fungal_infection
tilapia,juvenile,25.30623926807687,7.792295212413078,2.853048675955092,8,pond,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,24.4589599174538,7.016130706065493,5.901688367527673,37,tank,1,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
trout,juvenile,27.1020180497654,5.387774836336361,5.930144488042261,29,cage,0,16,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,26.230121572290702,5.917467683267082,3.3866296821480057,19,pond,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,fingerling,30.6586398997675,8.394008423118715,7.664449752426955,12,pond,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,fungal_infection
catfish,juvenile,22.964162530553764,9.372535336504688,2.619834409750836,20,cage,1,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,23.344451999636064,7.512259752494291,5.513367880892257,49,cage,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,fungal_infection
tilapia,fingerling,30.75849087205634,8.149545400264287,7.093278612776469,20,tank,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,parasite_infection
tilapia,adult,25.20812988540235,9.262593533646543,3.453059236750171,42,cage,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,fungal_infection
nile_perch,fingerling,22.906410181748612,5.6756040070913345,6.7392429344604095,39,tank,1,16,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,bacterial_infection
catfish,fingerling,25.217228810044777,7.08873859826966,5.23524251471956,12,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,28.48527587069563,7.937159718055836,7.301981644690445,46,pond,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,31.897193386904085,9.816554468722774,5.574482829720962,16,pond,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,fingerling,27.137880793812254,8.044292889800152,5.950445475511313,23,tank,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,28.457624317923624,7.397001789231569,2.836881970684,23,cage,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,27.813218320802886,6.7314028302365125,6.4539893860177235,20,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
trout,juvenile,25.516023099831994,6.971962455129083,5.403217565231976,42,tank,1,8,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,bacterial_infection
catfish,adult,28.256886968930402,5.230409056685547,5.232364932786515,28,pond,1,12,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,adult,31.402201898549805,6.93519499388008,7.555530741889386,8,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
trout,juvenile,26.899979195115435,6.705805788817965,4.594022477434091,12,tank,1,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,parasite_infection
nile_perch,juvenile,24.183649881705932,5.954634114006456,7.970609840605469,42,pond,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,adult,33.3492011816402,7.116509984632938,5.7737540965277905,22,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,23.12946522736147,4.5332476842514025,6.669874542932872,36,tank,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,fingerling,31.92594241790718,8.406152635762082,6.066944171736404,14,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,healthy
trout,juvenile,29.50206738077302,7.728300804302547,7.176299114505618,27,tank,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,27.187029436898886,7.519269086066721,7.517269255952865,36,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,28.67583460992484,9.011390378457943,1.7274838555409655,21,cage,0,15,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,low_oxygen_stress
trout,juvenile,24.250906309410873,7.24532588773611,7.465248847894304,49,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,27.06615441822644,5.843487587895405,3.3308511178391584,43,pond,0,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,low_oxygen_stress
tilapia,adult,32.936486179372636,6.596504521770464,7.875584476762009,44,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,21.594738517763588,7.3182008364099715,7.433159576853262,13,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,healthy
tilapia,juvenile,28.365889870376424,9.194880981729495,5.0111374399825905,34,cage,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
tilapia,juvenile,26.555224902238052,9.218139300585968,3.1792517215934843,23,tank,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,32.86721368081075,5.869510689522645,2.333985810410448,41,pond,0,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,adult,27.121206830923054,6.659860684287035,6.768724633324437,43,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,23.567526443824654,6.878044356854797,5.424173780004404,38,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,24.512570447667482,6.512060177668146,1.9360463150067098,20,pond,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,26.028489061029077,5.95661188786761,2.7331109556356914,14,tank,1,17,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,bacterial_infection
nile_perch,juvenile,20.322159478236323,9.266742529866093,7.176580744245346,40,cage,1,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
tilapia,juvenile,25.266950993212063,7.326600083636491,6.653470795322017,15,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,healthy
trout,fingerling,23.706652479405182,6.2657780156129865,3.9817136928074426,5,pond,1,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,29.33610079313891,6.705706783925313,5.936084016343709,7,cage,1,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,22.438399218988266,5.318915769145815,7.1209062458731465,27,tank,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,poor_water_quality
catfish,fingerling,26.668950843541346,6.788016272892914,6.001527130464995,31,cage,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,healthy
tilapia,adult,26.03063877042127,8.482245809053307,6.848600227975606,15,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,30.010353001581514,8.43993714419735,5.080361504066414,29,tank,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,healthy
nile_perch,adult,28.171900232970714,7.7793078278520715,7.99700248408898,17,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,21.753801267013188,6.710941338744849,5.343535762025736,33,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,24.81064653535669,9.194624658773108,6.840199225277761,42,pond,1,13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,fingerling,28.343472687220245,6.928135342458086,6.370388282150194,22,tank,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,healthy
nile_perch,fingerling,27.44553238830878,7.629674928194552,2.307853491622385,13,cage,0,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,low_oxygen_stress
catfish,adult,24.63990880130972,7.378490017026664,3.4688797540691696,26,tank,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,fingerling,27.94141076149985,8.808700665246144,4.6902524981764575,6,tank,1,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,adult,30.85573485819231,4.812553088182956,4.61675831318963,24,pond,0,10,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,juvenile,33.07162102940153,5.983874971638669,2.4988159840636723,26,pond,1,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
trout,fingerling,25.73828071879496,7.185346211342168,6.830214961161364,38,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,28.885774118299384,7.851531130215815,3.6727938425107007,34,pond,1,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,parasite_infection
catfish,adult,25.912996117692007,6.036032476320706,3.0763257953293586,28,pond,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,low_oxygen_stress
catfish,fingerling,23.303527616155204,6.7308138962952,6.538847139475312,30,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,25.548988811758306,7.713572908757962,2.1983123639702127,26,cage,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,adult,30.95459464734289,7.18266420707751,3.0805682062176216,6,cage,0,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,adult,29.36405239623539,6.928129026418341,5.375886319579455,16,tank,1,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,adult,26.188500441261063,6.9031909191442224,6.144569867388238,6,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
trout,fingerling,26.74812387721359,6.588274535163044,5.8657754182940804,41,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
tilapia,juvenile,30.900550295741738,7.013639217120561,7.622737673174017,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,26.27544562267398,7.521178499585059,2.862620176923597,28,tank,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
catfish,adult,27.231561809256483,7.8395584188212135,5.850215130311631,16,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,healthy
nile_perch,adult,29.66456991918254,7.092435103374681,5.671385960053005,19,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,28.521266352426792,8.887189925952278,2.848007069082948,6,tank,1,6,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,fungal_infection
catfish,adult,22.15956994592289,6.851595669169601,7.64974372277003,33,tank,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,25.911856673752617,5.745178356843141,6.853649936432591,26,cage,1,17,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,poor_water_quality
trout,fingerling,29.125592849404413,7.272878636219993,6.640185475141972,24,pond,1,17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,parasite_infection
trout,fingerling,23.481300236850714,5.865796196246564,3.97656298284381,28,cage,0,12,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,low_oxygen_stress
trout,adult,24.407687884519333,8.274312084048798,6.590698148804704,6,pond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,32.731861907443054,6.000443530241485,3.0166973424101484,27,cage,0,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,29.958616130094818,7.186196643193239,4.056760532412962,48,cage,1,7,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,parasite_infection
tilapia,juvenile,20.241124442128708,8.962876112635298,7.477211373020673,19,tank,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,adult,25.8359690321056,7.632850203635707,7.6994849083042745,20,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,25.863897473757493,8.353333628627546,6.633718253736985,30,cage,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,24.412620858034302,8.332716712320394,1.7754070678621103,24,pond,1,16,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,28.210890918056414,7.301542454735187,7.753793880835781,5,pond,0,16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,31.909069441467153,9.001733113309644,2.583861473341239,36,cage,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,bacterial_infection
nile_perch,juvenile,28.217168056644766,6.980808666768521,3.8302745080388942,19,cage,1,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,low_oxygen_stress
catfish,juvenile,27.14151921913224,8.377924343295001,5.162729629894251,22,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,26.389160726299785,8.013966798154199,3.221654396121557,10,pond,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,26.93220776481939,9.067750850316461,2.0404063243994477,32,tank,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,low_oxygen_stress
catfish,juvenile,24.783769148302888,9.439184089618228,3.341581865099525,47,tank,1,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,juvenile,30.503895933700235,9.655218285142912,5.281029794979904,28,tank,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,poor_water_quality
trout,juvenile,24.953833201129576,6.855101626497481,5.332683920425585,26,tank,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,healthy
trout,adult,26.394412862620307,8.791476811847462,3.802387898268906,5,cage,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,fungal_infection
tilapia,juvenile,26.39057593502242,5.898559109347822,4.596407730666381,49,tank,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,fungal_infection
nile_perch,fingerling,24.2059790516362,6.646865700853879,7.118569265584813,47,cage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,28.83082310041092,7.734165641440429,5.267646612150948,11,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
catfish,adult,26.999076760672907,8.132110193527172,7.685831988795222,30,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,30.13472013642264,8.167168471874938,6.318179151855241,36,tank,1,7,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,bacterial_infection
tilapia,adult,31.093202625465132,4.772427914077937,4.324668768307193,31,tank,0,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,fingerling,28.44167708898617,6.9624841746608865,5.81440404575105,34,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,29.480101494628258,7.061915602517525,5.4250915183159245,38,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
trout,juvenile,23.085943537971737,5.244916560318598,2.242922308109527,6,cage,1,11,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
catfish,adult,28.765300247055094,7.805278172165208,5.406962163928401,41,tank,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,parasite_infection
catfish,fingerling,31.321612661558845,7.870993279293213,7.222899748346529,41,tank,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,fungal_infection
nile_perch,adult,25.119866843872746,7.741655606094165,5.400827269770945,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,27.895802097700752,8.743715716465024,6.203157139192683,15,cage,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,fingerling,30.707266206662815,5.917674681951384,2.216264800134475,5,pond,1,17,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,low_oxygen_stress
catfish,fingerling,23.2477279911776,8.299789937014873,7.498075228259449,49,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,34.41129665950993,8.182826483426881,7.530996390936089,38,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,29.004084141826937,8.46106995963772,6.252507017676973,41,pond,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,25.938751836436317,7.30385324390222,7.367383193529033,39,pond,1,17,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,bacterial_infection
trout,adult,29.005176221089336,6.324953302466821,2.035559711285262,20,cage,1,15,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,low_oxygen_stress
catfish,juvenile,28.013677661989327,8.39538866980922,7.734472738564774,21,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
catfish,adult,25.838259632614246,8.10511593433015,2.0788343410598964,30,pond,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,26.990971438272073,7.776752276036746,3.5332922640172497,20,tank,1,18,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,adult,29.656787567983457,9.230614817328654,5.563704896026048,41,cage,0,10,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,22.41103540229458,9.58550433081993,7.297924902846451,40,pond,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,poor_water_quality
tilapia,adult,29.839947097576285,8.475972167860222,6.402670452065465,6,cage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,31.35063201928183,8.083890079269288,6.3481732597591005,11,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,29.09208618040571,9.145707063773933,2.511389801743849,43,tank,1,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,adult,25.83898226450051,7.439543286854962,5.449954419302908,14,tank,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,30.143696980810308,8.103112783738574,5.313506462090745,18,pond,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,healthy
tilapia,juvenile,29.599643568288464,7.032477918492942,3.2136009616119545,36,cage,1,15,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,30.191627315594403,7.946569889625303,5.483257713966078,27,tank,1,18,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,bacterial_infection
tilapia,fingerling,30.680837508555136,8.62461184929135,3.4042341374992766,18,cage,1,15,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,low_oxygen_stress
nile_perch,fingerling,20.23493479149088,6.0503704920297094,2.687596215304416,7,cage,1,19,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,bacterial_infection
trout,juvenile,24.608423024603148,5.284061097133744,7.286666287851231,12,pond,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,adult,24.40070737279731,5.529931371724564,3.1482288352683185,30,tank,1,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,bacterial_infection
nile_perch,adult,24.531184060973068,6.73978833652362,7.480752141763682,46,pond,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
trout,fingerling,29.479702348251074,6.884262207762742,7.566224806911733,7,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,24.51182206930708,9.846818540431057,3.0512394403598586,27,tank,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,poor_water_quality
tilapia,juvenile,25.555196999408704,8.428644421142288,7.0486764580301795,14,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
nile_perch,juvenile,29.40326100879821,8.350849022144423,5.749815703872713,23,tank,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,31.509236362396408,8.481014505321737,3.7611201062189648,14,cage,1,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,27.80121746199738,5.106839105262009,4.536764894864703,14,tank,1,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,adult,23.929123910516243,6.798910446355343,5.731325017219502,41,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,26.257570449591793,6.9370152963034855,6.9348106533065526,24,cage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,healthy
